textbox2,textbox3,textbox4,Textbox16,Textbox18,textbox5,Textbox15,textbox6,textbox7,textbox8,textbox9,textbox10,textbox11,Textbox17,Textbox30,STORE_CODE,SAP_STORE_CODE,STORE_NAME,ITEM_ID,WAIST,INSEAM,ITEM_DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND_QTY
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,005FM00180,S,-,LEVIS ORIGINAL POLO OXBLOOD RED PIQUE,,LEVIS,MENS TOPS,POLOS,POLOS,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,005FM00180,XL,-,LEVIS ORIGINAL POLO OXBLOOD RED PIQUE,,LEVIS,MENS TOPS,POLOS,POLOS,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,005FN00000,L,-,FINN BOXY POLO EUAN STRIPE SYCAMORE STRI,,LEVIS,MENS TOPS,POLOS,POLOS,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,005FN00000,M,-,FINN BOXY POLO EUAN STRIPE SYCAMORE STRI,,LEVIS,MENS TOPS,POLOS,POLOS,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,005FN00000,S,-,FINN BOXY POLO EUAN STRIPE SYCAMORE STRI,,LEVIS,MENS TOPS,POLOS,POLOS,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,005FN00000,XL,-,FINN BOXY POLO EUAN STRIPE SYCAMORE STRI,,LEVIS,MENS TOPS,POLOS,POLOS,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,005FN00010,L,-,FINN BOXY POLO KANE STRIPE V2 CHILI PEPP,,LEVIS,MENS TOPS,POLOS,POLOS,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,005FN00010,M,-,FINN BOXY POLO KANE STRIPE V2 CHILI PEPP,,LEVIS,MENS TOPS,POLOS,POLOS,ON_HAND,4
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,005FN00010,S,-,FINN BOXY POLO KANE STRIPE V2 CHILI PEPP,,LEVIS,MENS TOPS,POLOS,POLOS,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,005FN00010,XL,-,FINN BOXY POLO KANE STRIPE V2 CHILI PEPP,,LEVIS,MENS TOPS,POLOS,POLOS,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A673500000,L,-,AUTHENTIC POLO BRIGHT WHITE JERSEY,,LEVIS,MENS TOPS,POLOS,POLOS,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A673500000,M,-,AUTHENTIC POLO BRIGHT WHITE JERSEY,,LEVIS,MENS TOPS,POLOS,POLOS,ON_HAND,4
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A673500000,S,-,AUTHENTIC POLO BRIGHT WHITE JERSEY,,LEVIS,MENS TOPS,POLOS,POLOS,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A673500000,XL,-,AUTHENTIC POLO BRIGHT WHITE JERSEY,,LEVIS,MENS TOPS,POLOS,POLOS,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A673500110,L,-,AUTHENTIC POLO MINERAL BLACK GARMENT DYE,,LEVIS,MENS TOPS,POLOS,POLOS,ON_HAND,4
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A673500110,M,-,AUTHENTIC POLO MINERAL BLACK GARMENT DYE,,LEVIS,MENS TOPS,POLOS,POLOS,ON_HAND,5
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A673500110,S,-,AUTHENTIC POLO MINERAL BLACK GARMENT DYE,,LEVIS,MENS TOPS,POLOS,POLOS,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A673500110,XL,-,AUTHENTIC POLO MINERAL BLACK GARMENT DYE,,LEVIS,MENS TOPS,POLOS,POLOS,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A673500310,L,-,AUTHENTIC POLO BOAZ STRIPE NIAGARA MIST,,LEVIS,MENS TOPS,POLOS,POLOS,ON_HAND,7
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A673500310,M,-,AUTHENTIC POLO BOAZ STRIPE NIAGARA MIST,,LEVIS,MENS TOPS,POLOS,POLOS,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A673500310,S,-,AUTHENTIC POLO BOAZ STRIPE NIAGARA MIST,,LEVIS,MENS TOPS,POLOS,POLOS,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A673500310,XL,-,AUTHENTIC POLO BOAZ STRIPE NIAGARA MIST,,LEVIS,MENS TOPS,POLOS,POLOS,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A673500330,M,-,AUTHENTIC POLO KELLEN STRIPE NAVY BLAZER,,LEVIS,MENS TOPS,POLOS,POLOS,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A673500330,S,-,AUTHENTIC POLO KELLEN STRIPE NAVY BLAZER,,LEVIS,MENS TOPS,POLOS,POLOS,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,0013G00040,L,-,SWEATER CAMP SHIRT DARK PHANTOM,,LEVIS,MENS TOPS,SWEATERS,SWEATERS,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,0013G00040,M,-,SWEATER CAMP SHIRT DARK PHANTOM,,LEVIS,MENS TOPS,SWEATERS,SWEATERS,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,0013G00040,S,-,SWEATER CAMP SHIRT DARK PHANTOM,,LEVIS,MENS TOPS,SWEATERS,SWEATERS,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,0013G00040,XL,-,SWEATER CAMP SHIRT DARK PHANTOM,,LEVIS,MENS TOPS,SWEATERS,SWEATERS,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A720700310,L,-,LIGHTWEIGHT HM SWEATER JALAPENO JERSEY,,LEVIS,MENS TOPS,SWEATERS,SWEATERS,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,A720700310,XL,-,LIGHTWEIGHT HM SWEATER JALAPENO JERSEY,,LEVIS,MENS TOPS,SWEATERS,SWEATERS,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,005K400000,L,-,DELANY CREW GARMENT DYE EDEN GARMENT DYE,,LEVIS,MENS TOPS,SWEATSHIRTS,NON GRAPHI,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,005K400000,M,-,DELANY CREW GARMENT DYE EDEN GARMENT DYE,,LEVIS,MENS TOPS,SWEATSHIRTS,NON GRAPHI,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,005K400000,S,-,DELANY CREW GARMENT DYE EDEN GARMENT DYE,,LEVIS,MENS TOPS,SWEATSHIRTS,NON GRAPHI,ON_HAND,4
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,005K400000,XL,-,DELANY CREW GARMENT DYE EDEN GARMENT DYE,,LEVIS,MENS TOPS,SWEATSHIRTS,NON GRAPHI,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,005K400010,L,-,DELANY CREW GARMENT DYE JET BLACK GARMEN,,LEVIS,MENS TOPS,SWEATSHIRTS,NON GRAPHI,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,005K400010,M,-,DELANY CREW GARMENT DYE JET BLACK GARMEN,,LEVIS,MENS TOPS,SWEATSHIRTS,NON GRAPHI,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,005K400010,XL,-,DELANY CREW GARMENT DYE JET BLACK GARMEN,,LEVIS,MENS TOPS,SWEATSHIRTS,NON GRAPHI,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,000RY00000,L,-,VINTAGE BW GRAPHIC TEE VINTAGE CHILI OIL,,LEVIS,MENS TOPS,TEES,GRAPHIC TE,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,000RY00000,M,-,VINTAGE BW GRAPHIC TEE VINTAGE CHILI OIL,,LEVIS,MENS TOPS,TEES,GRAPHIC TE,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,000RY00000,S,-,VINTAGE BW GRAPHIC TEE VINTAGE CHILI OIL,,LEVIS,MENS TOPS,TEES,GRAPHIC TE,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,000RY00000,XL,-,VINTAGE BW GRAPHIC TEE VINTAGE CHILI OIL,,LEVIS,MENS TOPS,TEES,GRAPHIC TE,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,000RY00020,L,-,VINTAGE BW GRAPHIC TEE VINTAGE CHILI OIL,,LEVIS,MENS TOPS,TEES,GRAPHIC TE,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,000RY00020,M,-,VINTAGE BW GRAPHIC TEE VINTAGE CHILI OIL,,LEVIS,MENS TOPS,TEES,GRAPHIC TE,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,000RY00020,S,-,VINTAGE BW GRAPHIC TEE VINTAGE CHILI OIL,,LEVIS,MENS TOPS,TEES,GRAPHIC TE,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,000RY00020,XL,-,VINTAGE BW GRAPHIC TEE VINTAGE CHILI OIL,,LEVIS,MENS TOPS,TEES,GRAPHIC TE,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,000RY00020,XS,-,VINTAGE BW GRAPHIC TEE VINTAGE CHILI OIL,,LEVIS,MENS TOPS,TEES,GRAPHIC TE,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,001MH00130,M,-,HALF SLEEVE GR PCKT T LEVIS FLAVOR LIGHT,,LEVIS,MENS TOPS,TEES,GRAPHIC TE,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,001MH00130,S,-,HALF SLEEVE GR PCKT T LEVIS FLAVOR LIGHT,,LEVIS,MENS TOPS,TEES,GRAPHIC TE,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,001MH00130,XS,-,HALF SLEEVE GR PCKT T LEVIS FLAVOR LIGHT,,LEVIS,MENS TOPS,TEES,GRAPHIC TE,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,003QV00020,XL,-,LOCKWOOD PRACTICE TEE LOCKWOOD PRACTICE,,LEVIS,MENS TOPS,TEES,GRAPHIC TE,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,004H000170,L,-,GR BOXY TEE TWO HORSE GOTHIC 2 JET BLACK,,LEVIS,MENS TOPS,TEES,GRAPHIC TE,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,004H000170,M,-,GR BOXY TEE TWO HORSE GOTHIC 2 JET BLACK,,LEVIS,MENS TOPS,TEES,GRAPHIC TE,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,004H000170,S,-,GR BOXY TEE TWO HORSE GOTHIC 2 JET BLACK,,LEVIS,MENS TOPS,TEES,GRAPHIC TE,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,004H000170,XL,-,GR BOXY TEE TWO HORSE GOTHIC 2 JET BLACK,,LEVIS,MENS TOPS,TEES,GRAPHIC TE,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,008C500010,L,-,LE S/S EMB. BATWING REGULAR TEE_EAP L MO,,LEVIS,MENS TOPS,TEES,GRAPHIC TE,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,008C500010,M,-,LE S/S EMB. BATWING REGULAR TEE_EAP L MO,,LEVIS,MENS TOPS,TEES,GRAPHIC TE,ON_HAND,2
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,008C500010,S,-,LE S/S EMB. BATWING REGULAR TEE_EAP L MO,,LEVIS,MENS TOPS,TEES,GRAPHIC TE,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,008C500020,L,-,LE S/S EMB. BATWING REGULAR TEE_EAP L JE,,LEVIS,MENS TOPS,TEES,GRAPHIC TE,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,008C500020,XL,-,LE S/S EMB. BATWING REGULAR TEE_EAP L JE,,LEVIS,MENS TOPS,TEES,GRAPHIC TE,ON_HAND,1
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,1614317990,L,-,SS RELAXED FIT TEE SSNL SERIF 6 BLUE DEP,,LEVIS,MENS TOPS,TEES,GRAPHIC TE,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,1614317990,M,-,SS RELAXED FIT TEE SSNL SERIF 6 BLUE DEP,,LEVIS,MENS TOPS,TEES,GRAPHIC TE,ON_HAND,3
STORE CODE,STORE NAME,ITEM ID,WAIST,INSEAM,ITEM DESCRIPTION,EAN,BRAND,CATEGORY,CLASS,SUBCLASS,BIN,ONHAND QTY,Total For Store:  14694,"25,300",14694,20069514,OLS SCU - TUNJUNGAN PLAZA 3,1614317990,S,-,SS RELAXED FIT TEE SSNL SERIF 6 BLUE DEP,,LEVIS,MENS TOPS,TEES,GRAPHIC TE,ON_HAND,3
