sku,tmpl_xid,size,inseam,gtin
0082Q00000L,tmpl_0082Q_0000,L,,5401221887152
0082Q00000M,tmpl_0082Q_0000,M,,5401221887169
0082Q00000S,tmpl_0082Q_0000,S,,5401221887176
0082Q00000XL,tmpl_0082Q_0000,XL,,5401221887183
0082Q00000XS,tmpl_0082Q_0000,XS,,5401221887190
0082Q00000XXS,tmpl_0082Q_0000,XXS,,5401270823453
0082R00000L,tmpl_0082R_0000,L,,5401221952829
0082R00000M,tmpl_0082R_0000,M,,5401221952836
0082R00000S,tmpl_0082R_0000,S,,5401221952843
0082R00000XL,tmpl_0082R_0000,XL,,5401221952850
0082R00000XS,tmpl_0082R_0000,XS,,5401221952867
0082R00000XXS,tmpl_0082R_0000,XXS,,5401279272382
0082T00000L,tmpl_0082T_0000,L,,5401221940321
0082T00000M,tmpl_0082T_0000,M,,5401221940338
0082T00000S,tmpl_0082T_0000,S,,4550703480754
0082T00000XL,tmpl_0082T_0000,XL,,5401221940352
0082T00000XS,tmpl_0082T_0000,XS,,4550703480761
0082T00000XXS,tmpl_0082T_0000,XXS,,5401262689272
0082T00010L,tmpl_0082T_0001,L,,4550703435167
0082T00010M,tmpl_0082T_0001,M,,4550703435174
0082T00010S,tmpl_0082T_0001,S,,5401264000365
0082T00010XL,tmpl_0082T_0001,XL,,5401264000372
0082T00010XS,tmpl_0082T_0001,XS,,4550703435181
0082T00010XXS,tmpl_0082T_0001,XXS,,5401270508886
0083B00010OS,tmpl_0083B_0001,OS,,5401221856547
0083L000302330,tmpl_0083L_0003,23,30,5401264000556
0083L000302430,tmpl_0083L_0003,24,30,5401264000563
0083L000302530,tmpl_0083L_0003,25,30,5401268812926
0083L000302630,tmpl_0083L_0003,26,30,5401268812933
0083L000302730,tmpl_0083L_0003,27,30,5401264000594
0083L000302830,tmpl_0083L_0003,28,30,5401268812957
0083L000302930,tmpl_0083L_0003,29,30,4550703441557
0083L000303030,tmpl_0083L_0003,30,30,4550703441564
0083L000303130,tmpl_0083L_0003,31,30,5401264000631
0083L000303230,tmpl_0083L_0003,32,30,5401264000648
0083L000502330,tmpl_0083L_0005,23,30,5401221983052
0083L000502430,tmpl_0083L_0005,24,30,5401221983076
0083L000502530,tmpl_0083L_0005,25,30,5401221983090
0083L000502630,tmpl_0083L_0005,26,30,5401221983113
0083L000502730,tmpl_0083L_0005,27,30,5401221983137
0083L000502830,tmpl_0083L_0005,28,30,5401221983151
0083L000502930,tmpl_0083L_0005,29,30,5401221983175
0083L000503030,tmpl_0083L_0005,30,30,5401221983199
0083L000503130,tmpl_0083L_0005,31,30,5401221983212
0083L000503230,tmpl_0083L_0005,32,30,5401221983236
0083L000702330,tmpl_0083L_0007,23,30,4550703440659
0083L000702430,tmpl_0083L_0007,24,30,5401264000679
0083L000702530,tmpl_0083L_0007,25,30,4550703440697
0083L000702630,tmpl_0083L_0007,26,30,5401264000693
0083L000702730,tmpl_0083L_0007,27,30,4550703440734
0083L000702830,tmpl_0083L_0007,28,30,4550703440741
0083L000702930,tmpl_0083L_0007,29,30,5401264000723
0083L000703030,tmpl_0083L_0007,30,30,4550703440772
0083L000703130,tmpl_0083L_0007,31,30,5401264000747
0083L000703230,tmpl_0083L_0007,32,30,5401264000754
0083L000802330,tmpl_0083L_0008,23,30,5401264000846
0083L000802430,tmpl_0083L_0008,24,30,5401221940376
0083L000802530,tmpl_0083L_0008,25,30,5401221940383
0083L000802630,tmpl_0083L_0008,26,30,5401221940390
0083L000802730,tmpl_0083L_0008,27,30,5401221940406
0083L000802830,tmpl_0083L_0008,28,30,4550703435969
0083L000802930,tmpl_0083L_0008,29,30,4550703435983
0083L000803030,tmpl_0083L_0008,30,30,5401221940437
0083L000803130,tmpl_0083L_0008,31,30,5401221940444
0083L000803230,tmpl_0083L_0008,32,30,5401221940451
0083L000902330,tmpl_0083L_0009,23,30,4550703516477
0083L000902430,tmpl_0083L_0009,24,30,5401221940468
0083L000902530,tmpl_0083L_0009,25,30,5401221940475
0083L000902630,tmpl_0083L_0009,26,30,4550703516538
0083L000902730,tmpl_0083L_0009,27,30,4550703516552
0083L000902830,tmpl_0083L_0009,28,30,5401221940505
0083L000902930,tmpl_0083L_0009,29,30,5401221940512
0083L000903030,tmpl_0083L_0009,30,30,5401221940529
0083L000903130,tmpl_0083L_0009,31,30,5401221940536
0083L000903230,tmpl_0083L_0009,32,30,5401221940543
0083N000202329,tmpl_0083N_0002,23,29,4550703444022
0083N000202331,tmpl_0083N_0002,23,31,4550703444039
0083N000202429,tmpl_0083N_0002,24,29,4550703444046
0083N000202431,tmpl_0083N_0002,24,31,5401221919013
0083N000202529,tmpl_0083N_0002,25,29,4550703444060
0083N000202531,tmpl_0083N_0002,25,31,5401221919037
0083N000202629,tmpl_0083N_0002,26,29,5401221919044
0083N000202631,tmpl_0083N_0002,26,31,5401221919051
0083N000202729,tmpl_0083N_0002,27,29,4550703444107
0083N000202731,tmpl_0083N_0002,27,31,4550703385158
0083N000202829,tmpl_0083N_0002,28,29,4550703444114
0083N000202831,tmpl_0083N_0002,28,31,5401221919099
0083N000202929,tmpl_0083N_0002,29,29,4550703444138
0083N000202931,tmpl_0083N_0002,29,31,4550703444145
0083N000203029,tmpl_0083N_0002,30,29,4550703444152
0083N000203031,tmpl_0083N_0002,30,31,4550703444169
0083N000203129,tmpl_0083N_0002,31,29,5401221919143
0083N000203131,tmpl_0083N_0002,31,31,4550703444183
0083N000203229,tmpl_0083N_0002,32,29,4550703444190
0083N000203231,tmpl_0083N_0002,32,31,5401221919174
0083N000203429,tmpl_0083N_0002,34,29,4550703444213
0083N000203431,tmpl_0083N_0002,34,31,5401221919181
0083N000302329,tmpl_0083N_0003,23,29,5401221856646
0083N000302429,tmpl_0083N_0003,24,29,5401221856660
0083N000302529,tmpl_0083N_0003,25,29,5401221856684
0083N000302629,tmpl_0083N_0003,26,29,5401221856707
0083N000302729,tmpl_0083N_0003,27,29,5401221856721
0083N000302829,tmpl_0083N_0003,28,29,5401221856745
0083N000302929,tmpl_0083N_0003,29,29,5401221856769
0083N000303029,tmpl_0083N_0003,30,29,5401221856783
0083N000303129,tmpl_0083N_0003,31,29,5401221856806
0083N000303229,tmpl_0083N_0003,32,29,5401221856820
0083N000702329,tmpl_0083N_0007,23,29,5401221919365
0083N000702331,tmpl_0083N_0007,23,31,4550703444459
0083N000702429,tmpl_0083N_0007,24,29,4550703444466
0083N000702431,tmpl_0083N_0007,24,31,5401221919396
0083N000702529,tmpl_0083N_0007,25,29,4550703444480
0083N000702531,tmpl_0083N_0007,25,31,4550703444497
0083N000702629,tmpl_0083N_0007,26,29,5401221919426
0083N000702631,tmpl_0083N_0007,26,31,4550703444510
0083N000702729,tmpl_0083N_0007,27,29,5401221919440
0083N000702731,tmpl_0083N_0007,27,31,5401262889948
0083N000702829,tmpl_0083N_0007,28,29,4550703444534
0083N000702831,tmpl_0083N_0007,28,31,5401221919471
0083N000702929,tmpl_0083N_0007,29,29,5401221919488
0083N000702931,tmpl_0083N_0007,29,31,5401262908489
0083N000703029,tmpl_0083N_0007,30,29,5401221919501
0083N000703031,tmpl_0083N_0007,30,31,5401262908519
0083N000703129,tmpl_0083N_0007,31,29,5401221919525
0083N000703131,tmpl_0083N_0007,31,31,5401221919532
0083N000703229,tmpl_0083N_0007,32,29,4550703444619
0083N000703231,tmpl_0083N_0007,32,31,5401262914671
0083N000703429,tmpl_0083N_0007,34,29,5401262914725
0083N000703431,tmpl_0083N_0007,34,31,5401262914732
0083N001202329,tmpl_0083N_0012,23,29,5401221901414
0083N001202331,tmpl_0083N_0012,23,31,5401221901421
0083N001202429,tmpl_0083N_0012,24,29,5401221901438
0083N001202431,tmpl_0083N_0012,24,31,5401221901445
0083N001202529,tmpl_0083N_0012,25,29,5401221901452
0083N001202531,tmpl_0083N_0012,25,31,5401221901469
0083N001202629,tmpl_0083N_0012,26,29,5401221901476
0083N001202631,tmpl_0083N_0012,26,31,5401221901483
0083N001202729,tmpl_0083N_0012,27,29,5401221901490
0083N001202731,tmpl_0083N_0012,27,31,5401221901506
0083N001202829,tmpl_0083N_0012,28,29,5401221901513
0083N001202831,tmpl_0083N_0012,28,31,5401221901520
0083N001202929,tmpl_0083N_0012,29,29,5401221901537
0083N001202931,tmpl_0083N_0012,29,31,5401221901544
0083N001203029,tmpl_0083N_0012,30,29,5401221901551
0083N001203031,tmpl_0083N_0012,30,31,5401221901568
0083N001203129,tmpl_0083N_0012,31,29,5401221901575
0083N001203131,tmpl_0083N_0012,31,31,5401221901582
0083N001203229,tmpl_0083N_0012,32,29,5401221901599
0083N001203231,tmpl_0083N_0012,32,31,5401221901605
0083N001302329,tmpl_0083N_0013,23,29,5401221901612
0083N001302331,tmpl_0083N_0013,23,31,5401221901629
0083N001302429,tmpl_0083N_0013,24,29,5401221901636
0083N001302431,tmpl_0083N_0013,24,31,5401221901643
0083N001302529,tmpl_0083N_0013,25,29,5401221901650
0083N001302531,tmpl_0083N_0013,25,31,5401221901667
0083N001302629,tmpl_0083N_0013,26,29,5401221901674
0083N001302631,tmpl_0083N_0013,26,31,5401221901681
0083N001302729,tmpl_0083N_0013,27,29,5401221901698
0083N001302731,tmpl_0083N_0013,27,31,5401221901704
0083N001302829,tmpl_0083N_0013,28,29,5401221901711
0083N001302831,tmpl_0083N_0013,28,31,5401221901728
0083N001302929,tmpl_0083N_0013,29,29,5401221901735
0083N001302931,tmpl_0083N_0013,29,31,5401221901742
0083N001303029,tmpl_0083N_0013,30,29,5401221901759
0083N001303031,tmpl_0083N_0013,30,31,5401221901766
0083N001303129,tmpl_0083N_0013,31,29,5401221901773
0083N001303131,tmpl_0083N_0013,31,31,5401221901780
0083N001303229,tmpl_0083N_0013,32,29,5401221901797
0083N001303231,tmpl_0083N_0013,32,31,5401221901803
0083P000802329,tmpl_0083P_0008,23,29,4550703508182
0083P000802330,tmpl_0083P_0008,23,30,5401268565907
0083P000802331,tmpl_0083P_0008,23,31,4550703508199
0083P000802332,tmpl_0083P_0008,23,32,5401268565914
0083P000802333,tmpl_0083P_0008,23,33,4550703508205
0083P000802334,tmpl_0083P_0008,23,34,4550703502852
0083P000802429,tmpl_0083P_0008,24,29,5401264021865
0083P000802430,tmpl_0083P_0008,24,30,4550703471127
0083P000802431,tmpl_0083P_0008,24,31,4550703508229
0083P000802432,tmpl_0083P_0008,24,32,4550703502869
0083P000802433,tmpl_0083P_0008,24,33,4550703508236
0083P000802434,tmpl_0083P_0008,24,34,5401268565952
0083P000802529,tmpl_0083P_0008,25,29,5401264021872
0083P000802530,tmpl_0083P_0008,25,30,4550703471134
0083P000802531,tmpl_0083P_0008,25,31,4550703508250
0083P000802532,tmpl_0083P_0008,25,32,4550703502883
0083P000802533,tmpl_0083P_0008,25,33,4550703508267
0083P000802534,tmpl_0083P_0008,25,34,4550703502890
0083P000802629,tmpl_0083P_0008,26,29,5401264021889
0083P000802630,tmpl_0083P_0008,26,30,5401268565990
0083P000802631,tmpl_0083P_0008,26,31,4550703508281
0083P000802632,tmpl_0083P_0008,26,32,5401268566201
0083P000802633,tmpl_0083P_0008,26,33,5401268000316
0083P000802634,tmpl_0083P_0008,26,34,4550703502913
0083P000802729,tmpl_0083P_0008,27,29,5401264021896
0083P000802730,tmpl_0083P_0008,27,30,4550703471158
0083P000802731,tmpl_0083P_0008,27,31,4550703508311
0083P000802732,tmpl_0083P_0008,27,32,5401268566232
0083P000802733,tmpl_0083P_0008,27,33,5401268000347
0083P000802734,tmpl_0083P_0008,27,34,4550703502920
0083P000802829,tmpl_0083P_0008,28,29,5401264021902
0083P000802830,tmpl_0083P_0008,28,30,4550703471172
0083P000802831,tmpl_0083P_0008,28,31,5401221920187
0083P000802832,tmpl_0083P_0008,28,32,4550703502937
0083P000802833,tmpl_0083P_0008,28,33,5401268000378
0083P000802834,tmpl_0083P_0008,28,34,4550703502944
0083P000802929,tmpl_0083P_0008,29,29,5401264021919
0083P000802930,tmpl_0083P_0008,29,30,4550703471189
0083P000802931,tmpl_0083P_0008,29,31,4550703508373
0083P000802932,tmpl_0083P_0008,29,32,4550703502951
0083P000802933,tmpl_0083P_0008,29,33,4550703508380
0083P000802934,tmpl_0083P_0008,29,34,5401268566508
0083P000803029,tmpl_0083P_0008,30,29,5401264021926
0083P000803030,tmpl_0083P_0008,30,30,4550703471196
0083P000803031,tmpl_0083P_0008,30,31,5401221920200
0083P000803032,tmpl_0083P_0008,30,32,4550703502975
0083P000803033,tmpl_0083P_0008,30,33,5401268000439
0083P000803034,tmpl_0083P_0008,30,34,5401268566539
0083P000803129,tmpl_0083P_0008,31,29,4550703508427
0083P000803130,tmpl_0083P_0008,31,30,4550703471202
0083P000803131,tmpl_0083P_0008,31,31,4550703508434
0083P000803132,tmpl_0083P_0008,31,32,4550703502999
0083P000803133,tmpl_0083P_0008,31,33,4550703508441
0083P000803134,tmpl_0083P_0008,31,34,4550703503002
0083P000803229,tmpl_0083P_0008,32,29,5401264021940
0083P000803230,tmpl_0083P_0008,32,30,4550703471219
0083P000803231,tmpl_0083P_0008,32,31,5401221920224
0083P000803232,tmpl_0083P_0008,32,32,4550703503019
0083P000803233,tmpl_0083P_0008,32,33,4550703508472
0083P000803234,tmpl_0083P_0008,32,34,5401268566591
0083P000803329,tmpl_0083P_0008,33,29,4550703508489
0083P000803330,tmpl_0083P_0008,33,30,5401268566805
0083P000803331,tmpl_0083P_0008,33,31,4550703508496
0083P000803332,tmpl_0083P_0008,33,32,5401268566812
0083P000803333,tmpl_0083P_0008,33,33,5401268000521
0083P000803334,tmpl_0083P_0008,33,34,5401268566829
0083P000803429,tmpl_0083P_0008,34,29,5401268000538
0083P000803430,tmpl_0083P_0008,34,30,5401268566836
0083P000803431,tmpl_0083P_0008,34,31,4550703508526
0083P000803432,tmpl_0083P_0008,34,32,4550703503071
0083P000803433,tmpl_0083P_0008,34,33,4550703508533
0083P000803434,tmpl_0083P_0008,34,34,4550703503088
0083P000902329,tmpl_0083P_0009,23,29,4550703508540
0083P000902330,tmpl_0083P_0009,23,30,5401268565808
0083P000902331,tmpl_0083P_0009,23,31,5401221963139
0083P000902332,tmpl_0083P_0009,23,32,5401221920248
0083P000902333,tmpl_0083P_0009,23,33,5401268304780
0083P000902334,tmpl_0083P_0009,23,34,4550703570950
0083P000902429,tmpl_0083P_0009,24,29,4550703508571
0083P000902430,tmpl_0083P_0009,24,30,4550703471011
0083P000902431,tmpl_0083P_0009,24,31,5401221963146
0083P000902432,tmpl_0083P_0009,24,32,5401221920255
0083P000902433,tmpl_0083P_0009,24,33,5401268309013
0083P000902434,tmpl_0083P_0009,24,34,4550703570974
0083P000902529,tmpl_0083P_0009,25,29,4550703508601
0083P000902530,tmpl_0083P_0009,25,30,4550703471028
0083P000902531,tmpl_0083P_0009,25,31,5401221963160
0083P000902532,tmpl_0083P_0009,25,32,4550703570981
0083P000902533,tmpl_0083P_0009,25,33,4550703508625
0083P000902534,tmpl_0083P_0009,25,34,4550703570998
0083P000902629,tmpl_0083P_0009,26,29,5401221963177
0083P000902630,tmpl_0083P_0009,26,30,4550703471035
0083P000902631,tmpl_0083P_0009,26,31,5401221963184
0083P000902632,tmpl_0083P_0009,26,32,4550703571001
0083P000902633,tmpl_0083P_0009,26,33,5401268309075
0083P000902634,tmpl_0083P_0009,26,34,4550703571018
0083P000902729,tmpl_0083P_0009,27,29,4550703508663
0083P000902730,tmpl_0083P_0009,27,30,5401221920309
0083P000902731,tmpl_0083P_0009,27,31,5401221963207
0083P000902732,tmpl_0083P_0009,27,32,4550703471059
0083P000902733,tmpl_0083P_0009,27,33,5401268309105
0083P000902734,tmpl_0083P_0009,27,34,5401268566140
0083P000902829,tmpl_0083P_0009,28,29,4550703508694
0083P000902830,tmpl_0083P_0009,28,30,4550703471066
0083P000902831,tmpl_0083P_0009,28,31,4550703508700
0083P000902832,tmpl_0083P_0009,28,32,4550703571032
0083P000902833,tmpl_0083P_0009,28,33,5401268309136
0083P000902834,tmpl_0083P_0009,28,34,4550703571049
0083P000902929,tmpl_0083P_0009,29,29,5401221963238
0083P000902930,tmpl_0083P_0009,29,30,4550703471073
0083P000902931,tmpl_0083P_0009,29,31,4550703508731
0083P000902932,tmpl_0083P_0009,29,32,4550703571056
0083P000902933,tmpl_0083P_0009,29,33,4550703508748
0083P000902934,tmpl_0083P_0009,29,34,5401268566409
0083P000903029,tmpl_0083P_0009,30,29,5401264028260
0083P000903030,tmpl_0083P_0009,30,30,5401268566416
0083P000903031,tmpl_0083P_0009,30,31,5401221963252
0083P000903032,tmpl_0083P_0009,30,32,5401221920361
0083P000903033,tmpl_0083P_0009,30,33,4550703508779
0083P000903034,tmpl_0083P_0009,30,34,5401268566430
0083P000903129,tmpl_0083P_0009,31,29,4550703508786
0083P000903130,tmpl_0083P_0009,31,30,5401268566447
0083P000903131,tmpl_0083P_0009,31,31,5401221963269
0083P000903132,tmpl_0083P_0009,31,32,4550703571094
0083P000903133,tmpl_0083P_0009,31,33,5401268309426
0083P000903134,tmpl_0083P_0009,31,34,4550703571100
0083P000903229,tmpl_0083P_0009,32,29,5401264028284
0083P000903230,tmpl_0083P_0009,32,30,5401268566478
0083P000903231,tmpl_0083P_0009,32,31,4550703508823
0083P000903232,tmpl_0083P_0009,32,32,5401221920385
0083P000903233,tmpl_0083P_0009,32,33,4550703508830
0083P000903234,tmpl_0083P_0009,32,34,4550703571124
0083P000903329,tmpl_0083P_0009,33,29,4550703508847
0083P000903330,tmpl_0083P_0009,33,30,4550703571131
0083P000903331,tmpl_0083P_0009,33,31,4550703508854
0083P000903332,tmpl_0083P_0009,33,32,4550703571148
0083P000903333,tmpl_0083P_0009,33,33,5401268309488
0083P000903334,tmpl_0083P_0009,33,34,4550703571155
0083P000903429,tmpl_0083P_0009,34,29,4550703508878
0083P000903430,tmpl_0083P_0009,34,30,4550703571162
0083P000903431,tmpl_0083P_0009,34,31,4550703508885
0083P000903432,tmpl_0083P_0009,34,32,4550703571179
0083P000903433,tmpl_0083P_0009,34,33,4550703508892
0083P000903434,tmpl_0083P_0009,34,34,5401268566751
0083P001002329,tmpl_0083P_0010,23,29,5401268396808
0083P001002330,tmpl_0083P_0010,23,30,5401268563767
0083P001002331,tmpl_0083P_0010,23,31,4550703508915
0083P001002332,tmpl_0083P_0010,23,32,5401221920460
0083P001002333,tmpl_0083P_0010,23,33,4550703508922
0083P001002334,tmpl_0083P_0010,23,34,5401268563781
0083P001002429,tmpl_0083P_0010,24,29,4550703508939
0083P001002430,tmpl_0083P_0010,24,30,5401268563798
0083P001002431,tmpl_0083P_0010,24,31,5401221920477
0083P001002432,tmpl_0083P_0010,24,32,4550703570714
0083P001002433,tmpl_0083P_0010,24,33,5401268396853
0083P001002434,tmpl_0083P_0010,24,34,4550703570721
0083P001002529,tmpl_0083P_0010,25,29,4550703508960
0083P001002530,tmpl_0083P_0010,25,30,4550703470915
0083P001002531,tmpl_0083P_0010,25,31,4550703508977
0083P001002532,tmpl_0083P_0010,25,32,4550703570738
0083P001002533,tmpl_0083P_0010,25,33,4550703508984
0083P001002534,tmpl_0083P_0010,25,34,4550703570745
0083P001002629,tmpl_0083P_0010,26,29,4550703508991
0083P001002630,tmpl_0083P_0010,26,30,4550703470922
0083P001002631,tmpl_0083P_0010,26,31,4550703509004
0083P001002632,tmpl_0083P_0010,26,32,5401221920545
0083P001002633,tmpl_0083P_0010,26,33,5401268396914
0083P001002634,tmpl_0083P_0010,26,34,5401268566072
0083P001002729,tmpl_0083P_0010,27,29,4550703509028
0083P001002730,tmpl_0083P_0010,27,30,4550703470939
0083P001002731,tmpl_0083P_0010,27,31,5401221920569
0083P001002732,tmpl_0083P_0010,27,32,4550703470946
0083P001002733,tmpl_0083P_0010,27,33,4550703509042
0083P001002734,tmpl_0083P_0010,27,34,5401268566300
0083P001002829,tmpl_0083P_0010,28,29,4550703509059
0083P001002830,tmpl_0083P_0010,28,30,4550703470953
0083P001002831,tmpl_0083P_0010,28,31,4550703509066
0083P001002832,tmpl_0083P_0010,28,32,4550703570783
0083P001002833,tmpl_0083P_0010,28,33,5401268396976
0083P001002834,tmpl_0083P_0010,28,34,4550703570790
0083P001002929,tmpl_0083P_0010,29,29,5401221963337
0083P001002930,tmpl_0083P_0010,29,30,4550703470960
0083P001002931,tmpl_0083P_0010,29,31,4550703509097
0083P001002932,tmpl_0083P_0010,29,32,5401221920637
0083P001002933,tmpl_0083P_0010,29,33,5401268397003
0083P001002934,tmpl_0083P_0010,29,34,4550703570813
0083P001003029,tmpl_0083P_0010,30,29,5401264028390
0083P001003030,tmpl_0083P_0010,30,30,4550703470977
0083P001003031,tmpl_0083P_0010,30,31,5401221920644
0083P001003032,tmpl_0083P_0010,30,32,4550703570820
0083P001003033,tmpl_0083P_0010,30,33,4550703509134
0083P001003034,tmpl_0083P_0010,30,34,4550703570837
0083P001003129,tmpl_0083P_0010,31,29,5401264028406
0083P001003130,tmpl_0083P_0010,31,30,4550703470984
0083P001003131,tmpl_0083P_0010,31,31,5401221920668
0083P001003132,tmpl_0083P_0010,31,32,5401221920675
0083P001003133,tmpl_0083P_0010,31,33,5401268397065
0083P001003134,tmpl_0083P_0010,31,34,5401268566621
0083P001003229,tmpl_0083P_0010,32,29,4550703509172
0083P001003230,tmpl_0083P_0010,32,30,4550703470991
0083P001003231,tmpl_0083P_0010,32,31,5401221920682
0083P001003232,tmpl_0083P_0010,32,32,5401221920699
0083P001003233,tmpl_0083P_0010,32,33,4550703509196
0083P001003234,tmpl_0083P_0010,32,34,5401268566652
0083P001003329,tmpl_0083P_0010,33,29,5401268397102
0083P001003330,tmpl_0083P_0010,33,30,5401268566669
0083P001003331,tmpl_0083P_0010,33,31,5401268397119
0083P001003332,tmpl_0083P_0010,33,32,5401268566676
0083P001003333,tmpl_0083P_0010,33,33,5401268397126
0083P001003334,tmpl_0083P_0010,33,34,5401268566683
0083P001003429,tmpl_0083P_0010,34,29,4550703509233
0083P001003430,tmpl_0083P_0010,34,30,5401221920705
0083P001003431,tmpl_0083P_0010,34,31,4550703509240
0083P001003432,tmpl_0083P_0010,34,32,5401268566904
0083P001003433,tmpl_0083P_0010,34,33,4550703509257
0083P001003434,tmpl_0083P_0010,34,34,4550703570936
0083P001102329,tmpl_0083P_0011,23,29,4550703509981
0083P001102330,tmpl_0083P_0011,23,30,4550703481690
0083P001102331,tmpl_0083P_0011,23,31,5401221920774
0083P001102332,tmpl_0083P_0011,23,32,4550703570165
0083P001102333,tmpl_0083P_0011,23,33,5401268306890
0083P001102334,tmpl_0083P_0011,23,34,5401268563248
0083P001102429,tmpl_0083P_0011,24,29,4550703510017
0083P001102430,tmpl_0083P_0011,24,30,4550703481706
0083P001102431,tmpl_0083P_0011,24,31,4550703510024
0083P001102432,tmpl_0083P_0011,24,32,5401221920804
0083P001102433,tmpl_0083P_0011,24,33,5401268312129
0083P001102434,tmpl_0083P_0011,24,34,5401268563279
0083P001102529,tmpl_0083P_0011,25,29,5401264021971
0083P001102530,tmpl_0083P_0011,25,30,5401264021988
0083P001102531,tmpl_0083P_0011,25,31,4550703510055
0083P001102532,tmpl_0083P_0011,25,32,5401221920828
0083P001102533,tmpl_0083P_0011,25,33,5401268312150
0083P001102534,tmpl_0083P_0011,25,34,5401268567406
0083P001102629,tmpl_0083P_0011,26,29,5401264021995
0083P001102630,tmpl_0083P_0011,26,30,5401264022008
0083P001102631,tmpl_0083P_0011,26,31,4550703510086
0083P001102632,tmpl_0083P_0011,26,32,5401221920842
0083P001102633,tmpl_0083P_0011,26,33,5401268312181
0083P001102634,tmpl_0083P_0011,26,34,4550703570233
0083P001102729,tmpl_0083P_0011,27,29,5401264022015
0083P001102730,tmpl_0083P_0011,27,30,5401264022022
0083P001102731,tmpl_0083P_0011,27,31,4550703510116
0083P001102732,tmpl_0083P_0011,27,32,4550703481744
0083P001102733,tmpl_0083P_0011,27,33,4550703510123
0083P001102734,tmpl_0083P_0011,27,34,5401268567468
0083P001102829,tmpl_0083P_0011,28,29,4550703510130
0083P001102830,tmpl_0083P_0011,28,30,4550703481751
0083P001102831,tmpl_0083P_0011,28,31,4550703510147
0083P001102832,tmpl_0083P_0011,28,32,5401221920880
0083P001102833,tmpl_0083P_0011,28,33,5401268312242
0083P001102834,tmpl_0083P_0011,28,34,4550703570264
0083P001102929,tmpl_0083P_0011,29,29,5401264022053
0083P001102930,tmpl_0083P_0011,29,30,4550703481768
0083P001102931,tmpl_0083P_0011,29,31,5401221920897
0083P001102932,tmpl_0083P_0011,29,32,4550703570271
0083P001102933,tmpl_0083P_0011,29,33,4550703510185
0083P001102934,tmpl_0083P_0011,29,34,4550703570288
0083P001103029,tmpl_0083P_0011,30,29,5401264022077
0083P001103030,tmpl_0083P_0011,30,30,4550703481775
0083P001103031,tmpl_0083P_0011,30,31,4550703510208
0083P001103032,tmpl_0083P_0011,30,32,4550703570295
0083P001103033,tmpl_0083P_0011,30,33,5401268312303
0083P001103034,tmpl_0083P_0011,30,34,4550703570301
0083P001103129,tmpl_0083P_0011,31,29,4550703510222
